visit_id,ship_id,name_as_written,date_from,date_to,date_confidence,anchorage,region,flag,flag_basis,purpose,outcome,visit_type,n_records,excerpt,citations,sources_disagree,status
,kamehameha,Kamehameha,1827,1827,year,Santa Bárbara,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Kamehameha, 1827: Santa Bárbara 1827","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Kamehameha, 1827'"", ""note"": ""sailing schedule: Santa Bárbara 1827""}]",,draft
,tamaahmaah,Tamaahmaah,1827,1827,year,San Francisco,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Tamaahmaah, 1827: San Francisco 1827","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Tamaahmaah, 1827'"", ""note"": ""sailing schedule: San Francisco 1827""}]",,draft
,waverly,Waverly,1827,1827,year,Monterey,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Waverly, 1827-1828: Monterey 1827","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Waverly, 1827-1828'"", ""note"": ""sailing schedule: Monterey 1827""}]",,draft
,waverly,Waverly,1827,1827,year,Santa Bárbara,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Waverly, 1827-1828: Santa Bárbara 1827","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Waverly, 1827-1828'"", ""note"": ""sailing schedule: Santa Bárbara 1827""}]",,draft
,waverly,Waverly,1827,1827,year,San Diego,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Waverly, 1827-1828: San Diego 1827","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Waverly, 1827-1828'"", ""note"": ""sailing schedule: San Diego 1827""}]",,draft
,waverly,Waverly,1827,1827,year,San Pedro,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Waverly, 1827-1828: San Pedro 1827","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Waverly, 1827-1828'"", ""note"": ""sailing schedule: San Pedro 1827""}]",,draft
,griffon,Griffon,1828,1828,year,San Francisco,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Griffon, 1828: San Francisco 1828","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Griffon, 1828'"", ""note"": ""sailing schedule: San Francisco 1828""}]",,draft
,griffon,Griffon,1828,1828,year,Monterey,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Griffon, 1828: Monterey 1828","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Griffon, 1828'"", ""note"": ""sailing schedule: Monterey 1828""}]",,draft
,griffon,Griffon,1828-08-27,1828-08-27,exact,San Diego,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Griffon, 1828: San Diego 1828-08-27","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Griffon, 1828'"", ""note"": ""sailing schedule: San Diego 1828-08-27""}]",,draft
,karimoku,Karimoku,1828,1828,year,San Pedro,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Karimoku, 1828: San Pedro 1828","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Karimoku, 1828'"", ""note"": ""sailing schedule: San Pedro 1828""}]",,draft
,karimoku,Karimoku,1828,1828,year,San Francisco,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Karimoku, 1828: San Francisco 1828","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Karimoku, 1828'"", ""note"": ""sailing schedule: San Francisco 1828""}]",,draft
,karimoku,Karimoku,1828,1828,year,Monterey,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Karimoku, 1828: Monterey 1828","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Karimoku, 1828'"", ""note"": ""sailing schedule: Monterey 1828""}]",,draft
,karimoku,Karimoku,1828,1828,year,San Diego,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Karimoku, 1828: San Diego 1828","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Karimoku, 1828'"", ""note"": ""sailing schedule: San Diego 1828""}]",,draft
,washington,Washington,1828,1828,year,Monterey,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Washington, 1828-1829: Monterey 1828","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Washington, 1828-1829'"", ""note"": ""sailing schedule: Monterey 1828""}]",,draft
,washington,Washington,1828,1828,year,Santa Bárbara,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Washington, 1828-1829: Santa Bárbara 1828","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Washington, 1828-1829'"", ""note"": ""sailing schedule: Santa Bárbara 1828""}]",,draft
,washington,Washington,1828,1828,year,San Diego,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Washington, 1828-1829: San Diego 1828","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Washington, 1828-1829'"", ""note"": ""sailing schedule: San Diego 1828""}]",,draft
,waverly,Waverly,1828,1828,year,San Diego,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Waverly, 1828-1829: San Diego 1828","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Waverly, 1828-1829'"", ""note"": ""sailing schedule: San Diego 1828""}]",,draft
,waverly,Waverly,1828,1828,year,Bodega,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Waverly, 1828-1829: Bodega 1828","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Waverly, 1828-1829'"", ""note"": ""sailing schedule: Bodega 1828""}]",,draft
,waverly,Waverly,1828,1828,year,Santa Bárbara,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Waverly, 1828-1829: Santa Bárbara 1828","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Waverly, 1828-1829'"", ""note"": ""sailing schedule: Santa Bárbara 1828""}]",,draft
,waverly,Waverly,1828-12-21,1828-12-21,exact,Monterey,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Waverly, 1828-1829: Monterey 1828-12-21","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Waverly, 1828-1829'"", ""note"": ""sailing schedule: Monterey 1828-12-21""}]",,draft
,waverly,Waverly,1829-01-30,1829-01-30,exact,Santa Bárbara,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Waverly, 1828-1829: Santa Bárbara 1829-01-30","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Waverly, 1828-1829'"", ""note"": ""sailing schedule: Santa Bárbara 1829-01-30""}]",,draft
,dhualle,Dhualle,1829,1829,year,Monterey,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Dhualle, 1829: Monterey 1829","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Dhualle, 1829'"", ""note"": ""sailing schedule: Monterey 1829""}]",,draft
,dhualle,Dhualle,1829,1829,year,Santa Bárbara,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Dhualle, 1829: Santa Bárbara 1829","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Dhualle, 1829'"", ""note"": ""sailing schedule: Santa Bárbara 1829""}]",,draft
,diana,Diana,1829,1829,year,Monterey,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Diana, 1829: Monterey 1829","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Diana, 1829'"", ""note"": ""sailing schedule: Monterey 1829""}]",,draft
,volunteer,Volunteer,1829,1829,year,San Francisco,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Volunteer, 1829: San Francisco 1829","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Volunteer, 1829'"", ""note"": ""sailing schedule: San Francisco 1829""}]",,draft
,volunteer,Volunteer,1829,1829,year,Monterey,alta,,,otter,arrived,port-call?,1,"[Ogden itinerary] Volunteer, 1829: Monterey 1829","[{""type"": ""ogden"", ""ref"": ""Ogden 1941, appendix s.v. 'Volunteer, 1829'"", ""note"": ""sailing schedule: Monterey 1829""}]",,draft
